sentence#,word,pos,tag
243.0,crisp,JJ,O
243.0,.,.,O
244.0,Serve,VB,U-Action
244.0,with,IN,O
244.0,a,DT,O
244.0,cool,JJ,O
244.0,fresh,JJ,O
244.0,vegetable,NN,O
244.0,such,JJ,O
244.0,as,IN,O
244.0,cucumber,NN,U-Ingredient
244.0,slices,NNS,O
244.0,",",",",O
244.0,avocado,NN,U-Ingredient
244.0,",",",",O
244.0,or,CC,O
244.0,lettuce,NN,B-Ingredient
244.0,leaves,NNS,L-Ingredient
244.0,",",",",O
244.0,if,IN,O
244.0,desired,VBN,O
244.0,.,.,O
245.0,Cream,VB,U-Action
245.0,the,DT,O
245.0,butter,NN,U-Ingredient
245.0,with,IN,O
245.0,the,DT,O
245.0,dressing,NN,O
245.0,mix,NN,O
245.0,;,:,O
245.0,spread,VBD,U-Action
245.0,evenly,RB,O
245.0,on,IN,O
245.0,the,DT,O
245.0,bread,NN,U-Ingredient
245.0,halves,NNS,O
245.0,.,.,O
246.0,Place,NN,U-Action
246.0,under,IN,O
246.0,the,DT,O
246.0,broiler,NN,U-Utensil
246.0,for,IN,O
246.0,2,CD,O
246.0,-,SYM,O
246.0,3,CD,O
246.0,minutes,NNS,O
246.0,",",",",O
246.0,until,IN,O
246.0,golden,JJ,O
246.0,and,CC,O
246.0,the,DT,O
246.0,butter,NN,U-Ingredient
246.0,begins,VBZ,O
246.0,to,TO,O
246.0,seep,VB,O
246.0,and,CC,O
246.0,bubble,NN,O
246.0,.,.,O
247.0,Serve,VB,U-Action
247.0,hot,JJ,O
247.0,.,.,O
248.0,In,IN,O
248.0,bowl,NN,U-Utensil
248.0,",",",",O
248.0,mix,VB,U-Action
248.0,dry,JJ,O
248.0,ingredients,NNS,O
248.0,.,.,O
249.0,Add,VB,U-Action
249.0,venison,NN,U-Ingredient
249.0,and,CC,O
249.0,mix,VB,U-Action
249.0,well,RB,O
249.0,.,.,O
250.0,Do,VB,O
250.0,not,RB,O
250.0,overcook,VB,U-Action
250.0,.,.,O
251.0,Turn,VB,U-Action
251.0,burner,RB,U-Utensil
251.0,off,RP,O
251.0,and,CC,O
251.0,leave,VB,U-Action
251.0,burgers,NNS,U-Ingredient
251.0,in,IN,O
251.0,the,DT,O
251.0,pan,NN,U-Utensil
251.0,while,IN,O
251.0,you,PRP,O
251.0,put,VBP,O
251.0,condiments,NNS,U-Ingredient
251.0,on,IN,O
251.0,your,PRP$,O
251.0,hamburger,NN,B-Ingredient
251.0,bun,NN,L-Ingredient
251.0,.,.,O
252.0,If,IN,O
252.0,cooking,VBG,O
252.0,thawed,VBN,O
252.0,burgers,NNS,O
252.0,",",",",O
252.0,cook,VB,U-Action
252.0,about,RB,O
252.0,2,CD,O
252.0,-,SYM,O
252.0,3,CD,O
252.0,minutes,NNS,O
252.0,per,IN,O
252.0,side,NN,O
252.0,.,.,O
253.0,Add,VB,U-Action
253.0,liquid,JJ,O
253.0,ingredients,NNS,O
253.0,and,CC,O
253.0,mix,VB,U-Action
253.0,well,RB,O
253.0,with,IN,O
253.0,a,DT,O
253.0,fork,NN,U-Utensil
253.0,",",",",O
253.0,until,IN,O
253.0,bread,NN,B-Ingredient
253.0,crumbs,NNS,L-Ingredient
253.0,are,VBP,O
253.0,barely,RB,O
253.0,noticeable,JJ,O
253.0,.,.,O
254.0,On,IN,O
254.0,plastic,JJ,B-Utensil
254.0,wrap,NN,L-Utensil
254.0,",",",",O
254.0,form,VB,O
254.0,into,IN,O
254.0,8,CD,O
254.0,(,-LRB-,O
254.0,4,CD,O
254.0,ounce,NN,O
254.0,),-RRB-,O
254.0,patties,NNS,O
254.0,",",",",O
254.0,making,VBG,O
254.0,them,PRP,O
254.0,round,JJ,O
254.0,and,CC,O
254.0,very,RB,O
254.0,flat--,UH,O
254.0,like,IN,O
254.0,a,DT,O
254.0,fast,JJ,O
254.0,-,HYPH,O
254.0,food,NN,O
254.0,burger,NN,O
254.0,.,.,O
255.0,They,PRP,O
255.0,can,MD,O
255.0,be,VB,O
255.0,cooked,VBN,U-Action
255.0,immediately,RB,O
255.0,",",",",O
255.0,but,CC,O
255.0,I,PRP,O
255.0,prefer,VBP,O
255.0,to,TO,O
255.0,freeze,VB,U-Action
255.0,them,PRP,O
255.0,first,RB,O
255.0,.,.,O
256.0,Place,VB,U-Action
256.0,them,PRP,O
256.0,on,IN,O
256.0,a,DT,O
256.0,large,JJ,B-Utensil
256.0,cookie,NN,I-Utensil
256.0,sheet,NN,L-Utensil
256.0,and,CC,O
256.0,freeze,VB,U-Action
256.0,them,PRP,O
256.0,several,JJ,O
256.0,hours,NNS,O
256.0,.,.,O
257.0,Remove,VB,U-Action
257.0,from,IN,O
257.0,freezer,NN,U-Utensil
257.0,and,CC,O
257.0,place,NN,U-Action
257.0,waxed,VBN,B-Utensil
257.0,paper,NN,L-Utensil
257.0,between,IN,O
257.0,each,DT,O
257.0,burger,NN,O
257.0,as,IN,O
257.0,you,PRP,O
257.0,stack,VBP,O
257.0,them,PRP,O
257.0,.,.,O
258.0,I,PRP,O
258.0,stack,VBP,O
258.0,them,PRP,O
258.0,in,IN,O
258.0,2,CD,O
258.0,1-quart,JJ,O
258.0,freezer,NN,U-Action
258.0,zip,NN,B-Utensil
258.0,-,HYPH,O
258.0,lock,NN,I-Utensil
258.0,bags,NNS,L-Utensil
258.0,.,.,O
259.0,Preheat,VB,U-Action
259.0,cast,VBN,B-Utensil
259.0,iron,NN,I-Utensil
259.0,skillet,NN,L-Utensil
259.0,to,IN,O
259.0,very,RB,O
259.0,hot,JJ,O
259.0,.,.,O
260.0,Cook,VB,U-Action
260.0,frozen,JJ,B-Ingredient
260.0,burgers,NNS,L-Ingredient
260.0,until,IN,O
260.0,they,PRP,O
260.0,are,VBP,O
260.0,slightly,RB,O
260.0,charred,VBN,O
260.0,on,IN,O
260.0,one,CD,O
260.0,side,NN,O
260.0,(,-LRB-,O
260.0,about,RB,O
260.0,3,CD,O
260.0,-,SYM,O
260.0,4,CD,O
260.0,minutes,NNS,O
260.0,),-RRB-,O
260.0,and,CC,O
260.0,then,RB,O
260.0,turn,VB,O
260.0,and,CC,O
260.0,cook,VBP,U-Action
260.0,until,IN,O
260.0,the,DT,O
260.0,other,JJ,O
260.0,side,NN,O
260.0,is,VBZ,O
260.0,slightly,RB,O
260.0,charred,JJ,O
260.0,and,CC,O
260.0,burgers,NNS,U-Ingredient
260.0,are,VBP,O
260.0,medium,JJ,O
260.0,-,HYPH,O
260.0,well,RB,O
260.0,.,.,O
261.0,Mix,VB,U-Action
261.0,all,PDT,O
261.0,the,DT,O
261.0,ingredients,NNS,O
261.0,using,VBG,O
261.0,a,DT,O
261.0,blender,NN,U-Utensil
261.0,.,.,O
262.0,Pour,VB,U-Action
262.0,into,IN,O
262.0,popsicle,NN,B-Utensil
262.0,molds,NNS,L-Utensil
262.0,.,.,O
263.0,Freeze,VB,U-Action
263.0,and,CC,O
263.0,enjoy,VB,O
263.0,!,.,O
264.0,Combine,VB,U-Action
264.0,all,DT,O
264.0,ingredients,NNS,O
264.0,in,IN,O
264.0,large,JJ,B-Utensil
264.0,pot,NN,L-Utensil
264.0,.,.,O
265.0,Bring,VB,U-Action
265.0,to,IN,O
265.0,a,DT,O
265.0,boil,NN,O
265.0,and,CC,O
265.0,simmer,VB,U-Action
265.0,for,IN,O
265.0,3,CD,O
265.0,minutes,NNS,O
265.0,.,.,O
266.0,Serve,VB,U-Action
266.0,.,.,O
267.0,I,PRP,O
267.0,use,VBP,O
267.0,the,DT,O
267.0,tomatoes,NNS,U-Ingredient
267.0,that,WDT,O
267.0,come,VBP,O
267.0,flavored,VBN,O
267.0,with,IN,O
267.0,basil,NN,U-Ingredient
267.0,",",",",O
267.0,oregano,NN,U-Ingredient
267.0,",",",",O
267.0,and,CC,O
267.0,garlic,NN,U-Ingredient
267.0,.,.,O
268.0,You,PRP,O
268.0,can,MD,O
268.0,substitute,VB,O
268.0,whatever,WDT,O
268.0,vegetables,NNS,O
268.0,you,PRP,O
268.0,like,VBP,O
268.0,;,:,O
268.0,if,IN,O
268.0,you,PRP,O
268.0,do,VBP,O
268.0,n't,RB,O
268.0,want,VB,O
268.0,to,TO,O
268.0,use,VB,O
268.0,the,DT,O
268.0,zucchini,NNS,U-Ingredient
268.0,",",",",O
268.0,add,VB,U-Action
268.0,a,DT,O
268.0,can,NN,B-Ingredient
268.0,of,IN,I-Ingredient
268.0,tomato,NN,I-Ingredient
268.0,sauce,NN,L-Ingredient
268.0,to,TO,O
268.0,give,VB,O
268.0,it,PRP,O
268.0,some,DT,O
268.0,substance,NN,O
268.0,.,.,O
269.0,Preheat,VB,U-Action
269.0,oven,NN,U-Utensil
269.0,to,IN,O
269.0,350,CD,O
269.0,degrees,NNS,O
269.0,.,.,O
270.0,Place,NN,U-Action
270.0,spinach,NN,U-Ingredient
270.0,in,IN,O
270.0,strainer,NN,U-Utensil
270.0,and,CC,O
270.0,squeeze,VB,U-Action
270.0,all,DT,O
270.0,extra,JJ,O
270.0,liquid,NN,O
270.0,from,IN,O
270.0,it,PRP,O
270.0,.,.,O
271.0,In,IN,O
271.0,a,DT,O
271.0,large,JJ,B-Utensil
271.0,bowl,NN,L-Utensil
271.0,",",",",O
271.0,combine,VB,U-Action
271.0,spinach,NN,U-Ingredient
271.0,with,IN,O
271.0,the,DT,O
271.0,rest,NN,O
271.0,of,IN,O
271.0,ingredients,NNS,O
271.0,",",",",O
271.0,except,IN,O
271.0,croutons,NNS,U-Ingredient
271.0,",",",",O
271.0,and,CC,O
271.0,combine,VB,U-Action
271.0,well,RB,O
271.0,.,.,O
272.0,Pour,VB,U-Action
272.0,into,IN,O
272.0,a,DT,O
272.0,2,CD,B-Utensil
272.0,quart,NN,I-Utensil
272.0,casserole,NN,I-Utensil
272.0,dish,NN,L-Utensil
272.0,and,CC,O
272.0,top,NN,U-Action
272.0,with,IN,O
272.0,croutons,NNS,U-Ingredient
272.0,.,.,O
273.0,Bake,VB,U-Action
273.0,for,IN,O
273.0,35,CD,O
273.0,to,TO,O
273.0,40,CD,O
273.0,minutes,NNS,O
273.0,",",",",O
273.0,or,CC,O
273.0,until,IN,O
273.0,bubbling,VBG,O
273.0,around,IN,O
273.0,edges,NNS,O
273.0,.,.,O
274.0,Cut,VB,U-Action
274.0,potatoes,NNS,U-Ingredient
274.0,into,IN,O
274.0,2-Jan,CD,O
274.0,"""",``,O
274.0,pieces,NNS,O
274.0,;,:,O
274.0,place,NN,U-Action
274.0,in,IN,O
274.0,medium,JJ,B-Utensil
274.0,saucepan,NN,L-Utensil
274.0,.,.,O
275.0,Add,VB,U-Action
275.0,water,NN,U-Ingredient
275.0,to,TO,O
275.0,cover,VB,O
275.0,.,.,O
276.0,Bring,VB,U-Action
276.0,to,IN,O
276.0,a,DT,O
276.0,boil,NN,O
276.0,;,:,O
276.0,cover,VB,U-Action
276.0,",",",",O
276.0,reduce,VB,U-Action
276.0,heat,NN,O
276.0,",",",",O
276.0,and,CC,O
276.0,simmer,VB,U-Action
276.0,15,CD,O
276.0,-,SYM,O
276.0,20,CD,O
276.0,minutes,NNS,O
276.0,or,CC,O
276.0,until,IN,O
276.0,tender,NN,O
276.0,.,.,O
277.0,Drain,VB,U-Action
277.0,and,CC,O
277.0,cool,JJ,U-Action
277.0,.,.,O
278.0,Combine,VB,U-Action
278.0,potato,NN,U-Ingredient
278.0,",",",",O
278.0,chopped,VBN,O
278.0,green,JJ,B-Ingredient
278.0,onion,NN,L-Ingredient
278.0,",",",",O
278.0,and,CC,O
278.0,pimemto,NNP,U-Ingredient
278.0,in,IN,O
278.0,a,DT,O
278.0,large,JJ,B-Utensil
278.0,bowl,NN,L-Utensil
278.0,;,:,O
278.0,toss,VB,U-Action
278.0,gently,RB,O
278.0,.,.,O
279.0,Combine,VB,U-Action
279.0,mayonnaise,NN,U-Ingredient
279.0,and,CC,O
279.0,next,JJ,O
279.0,9,CD,O
279.0,ingredients,NNS,O
279.0,;,:,O
279.0,stir,VB,U-Action
279.0,well,RB,O
279.0,.,.,O
280.0,Add,VB,U-Action
280.0,to,IN,O
280.0,potato,NN,U-Ingredient
280.0,mixture,NN,O
280.0,",",",",O
280.0,tossing,VBG,U-Action
280.0,gently,RB,O
280.0,to,IN,O
280.0,coat,NN,O
280.0,.,.,O
281.0,Cover,NN,U-Action
281.0,and,CC,O
281.0,chill,VB,U-Action
281.0,.,.,O
282.0,Combine,VB,U-Action
282.0,all,DT,O
282.0,ingredients,NNS,O
282.0,in,IN,O
282.0,a,DT,O
282.0,large,JJ,B-Utensil
282.0,bowl,NN,L-Utensil
282.0,and,CC,O
282.0,mix,VB,U-Action
282.0,well,RB,O
282.0,.,.,O
283.0,Shape,VB,U-Action
283.0,into,IN,O
283.0,one,CD,O
283.0,-,HYPH,O
283.0,inch,NN,O
283.0,balls,NNS,O
283.0,.,.,O
284.0,Cover,VB,U-Action
284.0,and,CC,O
284.0,refrigerate,VB,U-Action
284.0,or,CC,O
284.0,freeze,VB,U-Action
284.0,until,IN,O
284.0,ready,JJ,O
284.0,to,TO,O
284.0,bake,VB,O
284.0,.,.,O
285.0,Preheat,VB,U-Action
285.0,oven,NN,U-Utensil
285.0,to,IN,O
285.0,350,CD,O
285.0,degrees,NNS,O
285.0,.,.,O
286.0,Place,NN,U-Action
286.0,on,IN,O
286.0,ungreased,JJ,B-Utensil
286.0,baking,NN,I-Utensil
286.0,sheet,NN,L-Utensil
286.0,and,CC,O
286.0,bake,VB,U-Action
286.0,until,IN,O
286.0,light,JJ,O
286.0,brown,NNP,O
286.0,(,-LRB-,O
286.0,about,RB,O
286.0,10,CD,O
286.0,to,TO,O
286.0,15,CD,O
286.0,minutes,NNS,O
286.0,),-RRB-,O
286.0,.,.,O
287.0,Brown,JJ,U-Action
287.0,onion,NN,U-Ingredient
287.0,and,CC,O
287.0,meat,NN,U-Ingredient
287.0,in,IN,O
287.0,the,DT,O
287.0,oil,NN,U-Ingredient
287.0,",",",",O
287.0,drain,VB,U-Action
287.0,any,DT,O
287.0,excess,JJ,O
287.0,moisture,NN,O
287.0,.,.,O
288.0,Remove,VB,U-Action
288.0,from,IN,O
288.0,heat,NN,O
288.0,and,CC,O
288.0,add,VB,U-Action
288.0,both,DT,O
288.0,cans,NNS,O
288.0,of,IN,O
288.0,soup,NN,U-Ingredient
288.0,and,CC,O
288.0,the,DT,O
288.0,veggies,NNS,O
288.0,of,IN,O
288.0,your,PRP$,O
288.0,choice,NN,O
288.0,and,CC,O
288.0,stir,NN,U-Action
288.0,.,.,O
289.0,Salt,NN,U-Ingredient
289.0,and,CC,O
289.0,pepper,NN,U-Ingredient
289.0,to,TO,O
289.0,taste,VB,O
289.0,.,.,O
290.0,Pour,VB,U-Action
290.0,mixture,NN,O
290.0,into,IN,O
290.0,a,DT,O
290.0,greased,JJ,O
290.0,9x9,CD,O
290.0,inch,NN,O
290.0,baking,NN,B-Utensil
290.0,pan,NN,L-Utensil
290.0,.,.,O
291.0,Spoon,VB,U-Action
291.0,the,DT,O
291.0,prepared,JJ,O
291.0,cornbread,NN,O
291.0,mix,NN,O
291.0,over,IN,O
291.0,the,DT,O
291.0,top,NN,O
291.0,and,CC,O
291.0,spread,VBD,U-Action
291.0,even,RB,O
291.0,.,.,O
292.0,Bake,VB,U-Action
292.0,in,IN,O
292.0,a,DT,O
292.0,preheated,JJ,O
292.0,350,CD,O
292.0,degree,NN,O
292.0,oven,NN,U-Utensil
292.0,for,IN,O
292.0,35,CD,O
292.0,-,SYM,O
292.0,45,CD,O
292.0,minutes,NNS,O
292.0,",",",",O
292.0,or,CC,O
292.0,until,IN,O
292.0,cornbread,NN,O
292.0,is,VBZ,O
292.0,done,VBN,O
292.0,.,.,O
293.0,In,IN,O
293.0,a,DT,O
293.0,large,JJ,B-Utensil
293.0,pot,NN,L-Utensil
293.0,",",",",O
293.0,cook,VB,U-Action
293.0,your,PRP$,O
293.0,angel,NN,B-Ingredient
293.0,hair,NN,I-Ingredient
293.0,pasta,NN,L-Ingredient
293.0,until,IN,O
293.0,almost,RB,O
293.0,al,NNP,O
293.0,dente,NNP,O
293.0,;,:,O
293.0,drain,VB,U-Action
293.0,well,RB,O
293.0,",",",",O
293.0,put,VBN,O
293.0,in,IN,O
293.0,a,DT,O
293.0,bowl,NN,U-Utensil
293.0,and,CC,O
293.0,set,VBN,U-Action
293.0,aside,RB,O
293.0,.,.,O
294.0,In,IN,O
294.0,a,DT,O
294.0,small,JJ,B-Utensil
294.0,tupperware,NN,I-Utensil
294.0,container,NN,L-Utensil
294.0,with,IN,O
294.0,a,DT,O
294.0,lid,NN,O
294.0,",",",",O
294.0,mix,VB,U-Action
294.0,sesame,NN,U-Ingredient
294.0,oil,NN,U-Ingredient
294.0,",",",",O
294.0,soy,NN,B-Ingredient
294.0,sauce,NN,L-Ingredient
294.0,",",",",O
294.0,honey,NN,U-Ingredient
294.0,",",",",O
294.0,garlic,NN,U-Ingredient
294.0,and,CC,O
294.0,sesame,NN,B-Ingredient
294.0,seeds,NNS,L-Ingredient
294.0,.,.,O
295.0,Put,VB,U-Action
295.0,the,DT,O
295.0,lid,NN,O
295.0,on,IN,O
295.0,the,DT,O
295.0,container,NN,U-Utensil
295.0,and,CC,O
295.0,shake,VB,U-Action
295.0,",",",",O
295.0,shake,VBP,U-Action
295.0,",",",",O
295.0,shake,VBP,U-Action
295.0,it,PRP,O
295.0,like,IN,O
295.0,a,DT,O
295.0,polaroid,NNP,O
295.0,picture,NN,O
295.0,.,.,O
296.0,Pour,VB,U-Action
296.0,the,DT,O
296.0,sauce,NN,O
296.0,over,IN,O
296.0,the,DT,O
296.0,angel,NN,O
296.0,hair,NN,O
296.0,and,CC,O
296.0,toss,VB,U-Action
296.0,well,RB,O
296.0,;,:,O
296.0,the,DT,O
296.0,heat,NN,O
296.0,of,IN,O
296.0,the,DT,O
296.0,pasta,NN,O
296.0,will,MD,O
296.0,cook,VB,O
296.0,the,DT,O
296.0,garlic,NN,U-Ingredient
296.0,a,DT,O
296.0,bit,NN,O
296.0,so,IN,O
296.0,it,PRP,O
296.0,wo,MD,O
296.0,n't,RB,O
296.0,be,VB,O
296.0,totally,RB,O
296.0,raw,JJ,O
296.0,.,.,O
297.0,Mix,VB,U-Action
297.0,in,IN,O
297.0,the,DT,O
297.0,green,JJ,B-Ingredient
297.0,onions,NNS,L-Ingredient
297.0,and,CC,O
297.0,stir,VB,U-Action
297.0,fry,VB,O
297.0,veggies,NNS,O
297.0,.,.,O
298.0,Serve,VB,U-Action
298.0,.,.,O
299.0,Preheat,VB,U-Action
299.0,oven,NN,U-Utensil
299.0,to,IN,O
299.0,375,CD,O
299.0,degrees,NNS,O
299.0,.,.,O
300.0,Add,VB,U-Action
300.0,the,DT,O
300.0,brown,JJ,B-Ingredient
300.0,sugar,NN,L-Ingredient
300.0,",",",",O
300.0,flour,NN,U-Ingredient
300.0,",",",",O
300.0,cinnamon,NN,U-Ingredient
300.0,to,IN,O
300.0,a,DT,O
300.0,small,JJ,B-Utensil
300.0,bowl,NN,L-Utensil
300.0,and,CC,O
300.0,cut,VBN,U-Action
300.0,in,IN,O
300.0,softened,JJ,B-Ingredient
300.0,butter,NN,L-Ingredient
300.0,.,.,O
301.0,When,WRB,O
301.0,mixture,NN,O
301.0,is,VBZ,O
301.0,well,RB,O
301.0,mixed,JJ,O
301.0,stir,NN,U-Action
301.0,in,IN,O
301.0,chopped,JJ,B-Ingredient
301.0,pecans,NNS,L-Ingredient
301.0,;,:,O
301.0,set,VBN,U-Action
301.0,aside,RB,O
301.0,.,.,O
302.0,Spray,NNP,U-Action
302.0,a,DT,O
302.0,12-muffin,JJ,B-Utensil
302.0,tin,NN,L-Utensil
302.0,with,IN,O
302.0,non,JJ,B-Utensil
302.0,-,JJ,I-Utensil
302.0,stick,JJ,I-Utensil
302.0,cooking,NN,I-Utensil
302.0,spray,NN,L-Utensil
302.0,and,CC,O
302.0,set,VBD,U-Action
302.0,aside,RB,O
302.0,.,.,O
303.0,Combine,VB,U-Action
303.0,the,DT,O
303.0,flours,NNS,U-Ingredient
303.0,",",",",O
303.0,cocoa,NN,U-Ingredient
303.0,",",",",O
303.0,baking,NN,B-Utensil
303.0,powder,NN,L-Utensil
303.0,",",",",O
303.0,cinnamon,NN,U-Ingredient
303.0,",",",",O
303.0,cloves,NNS,U-Ingredient
303.0,",",",",O
303.0,baking,NN,B-Ingredient
303.0,soda,NN,L-Ingredient
303.0,",",",",O
303.0,and,CC,O
303.0,salt,NN,U-Ingredient
303.0,.,.,O
304.0,Lightly,RB,O
304.0,beat,VB,U-Action
304.0,eggs,NNS,U-Ingredient
304.0,with,IN,O
304.0,honey,NN,U-Ingredient
304.0,",",",",O
304.0,sugar,NN,U-Ingredient
304.0,",",",",O
304.0,oil,NN,U-Ingredient
304.0,",",",",O
304.0,mashed,VBN,O
304.0,yams,NNS,U-Ingredient
304.0,and,CC,O
304.0,orange,JJ,B-Ingredient
304.0,juice,NN,L-Ingredient
304.0,.,.,O
305.0,Add,VB,U-Action
305.0,the,DT,O
305.0,egg,NN,U-Ingredient
305.0,mixture,NN,O
305.0,and,CC,O
305.0,buttermilk,NN,U-Ingredient
305.0,alternately,RB,O
305.0,to,IN,O
305.0,the,DT,O
305.0,dry,JJ,O
305.0,ingredients,NNS,O
305.0,",",",",O
305.0,stir,VB,U-Action
305.0,until,IN,O
305.0,well,RB,O
305.0,blended,VBN,O
305.0,.,.,O
306.0,Add,VB,U-Action
306.0,orange,NN,B-Ingredient
306.0,peel,NN,L-Ingredient
306.0,to,TO,O
306.0,batter,VB,O
306.0,mixing,VBG,U-Action
306.0,well,RB,O
306.0,.,.,O
307.0,Spoon,NN,U-Action
307.0,batter,NN,O
307.0,into,IN,O
307.0,prepared,VBN,O
307.0,muffin,NN,B-Utensil
307.0,tins,NNS,L-Utensil
307.0,",",",",O
307.0,sprinkle,VB,U-Action
307.0,lightly,RB,O
307.0,with,IN,O
307.0,strussel,NNP,B-Ingredient
307.0,topping,NN,L-Ingredient
307.0,and,CC,O
307.0,bake,VBP,U-Action
307.0,in,IN,O
307.0,preheated,JJ,O
307.0,oven,NN,U-Utensil
307.0,for,IN,O
307.0,15,CD,O
307.0,to,TO,O
307.0,20,CD,O
307.0,minutes,NNS,O
307.0,.,.,O
308.0,Preheat,VB,U-Action
308.0,oven,NN,U-Utensil
308.0,to,IN,O
308.0,375,CD,O
308.0,degrees,NNS,O
308.0,.,.,O
309.0,Spray,NN,U-Action
309.0,muffin,NN,B-Utensil
309.0,tin,NN,L-Utensil
309.0,with,IN,O
309.0,non,JJ,B-Utensil
309.0,-,JJ,I-Utensil
309.0,stick,JJ,I-Utensil
309.0,cooking,NN,I-Utensil
309.0,spray,NN,L-Utensil
309.0,and,CC,O
309.0,set,VBD,U-Action
309.0,aside,RB,O
309.0,.,.,O
310.0,Place,VB,U-Action
310.0,the,DT,O
310.0,raisins,NNS,U-Ingredient
310.0,in,IN,O
310.0,a,DT,O
310.0,small,JJ,B-Utensil
310.0,bowl,NN,L-Utensil
310.0,and,CC,O
310.0,pour,VB,U-Action
310.0,the,DT,O
310.0,4-Jan,CD,O
310.0,cup,NN,O
310.0,boiling,NN,O
310.0,water,NN,U-Ingredient
310.0,over,IN,O
310.0,them,PRP,O
310.0,.,.,O
311.0,Cover,VB,U-Action
311.0,and,CC,O
311.0,set,VB,U-Action
311.0,aside,RB,O
311.0,while,IN,O
311.0,preparing,VBG,O
311.0,batter,NN,O
311.0,.,.,O
312.0,Combine,VB,U-Action
312.0,the,DT,O
312.0,flours,NNS,U-Ingredient
312.0,",",",",O
312.0,cocoa,NN,U-Ingredient
312.0,",",",",O
312.0,baking,NN,B-Ingredient
312.0,powder,NN,L-Ingredient
312.0,",",",",O
312.0,cinnamon,NN,U-Ingredient
312.0,",",",",O
312.0,cloves,NNS,U-Ingredient
312.0,",",",",O
312.0,baking,NN,B-Ingredient
312.0,soda,NN,L-Ingredient
312.0,",",",",O
312.0,and,CC,O
312.0,salt,NN,U-Ingredient
312.0,.,.,O
313.0,Lightly,RB,O
313.0,beat,VB,U-Action
313.0,eggs,NNS,U-Ingredient
313.0,with,IN,O
313.0,sorghum,NN,U-Ingredient
313.0,",",",",O
313.0,oil,NN,U-Ingredient
313.0,",",",",O
313.0,mashed,VBN,O
313.0,yams,NNS,U-Ingredient
313.0,and,CC,O
313.0,orange,JJ,B-Ingredient
313.0,juice,NN,L-Ingredient
313.0,.,.,O
314.0,Add,VB,U-Action
314.0,the,DT,O
314.0,egg,NN,U-Ingredient
314.0,mixture,NN,O
314.0,and,CC,O
314.0,buttermilk,NN,U-Ingredient
314.0,alternately,RB,O
314.0,to,IN,O
314.0,the,DT,O
314.0,dry,JJ,O
314.0,ingredients,NNS,O
314.0,",",",",O
314.0,stir,VB,U-Action
314.0,until,IN,O
314.0,well,RB,O
314.0,blended,VBN,O
314.0,.,.,O
315.0,Drain,VB,U-Action
315.0,the,DT,O
315.0,raisins,NNS,U-Ingredient
315.0,and,CC,O
315.0,add,VB,U-Action
315.0,to,TO,O
315.0,batter,VB,O
315.0,along,RP,O
315.0,with,IN,O
315.0,orange,NNP,B-Ingredient
315.0,peel,NN,L-Ingredient
315.0,.,.,O
316.0,Spoon,NN,U-Action
316.0,batter,NN,O
316.0,into,IN,O
316.0,prepared,VBN,O
316.0,muffin,NN,B-Utensil
316.0,tins,NNS,L-Utensil
316.0,",",",",O
316.0,sprinkle,VB,U-Action
316.0,4-Jan,CD,O
316.0,to,IN,O
316.0,2-Jan,CD,O
316.0,tsp,NN,O
316.0,of,IN,O
316.0,granulated,JJ,B-Ingredient
316.0,sugar,NN,L-Ingredient
316.0,over,IN,O
316.0,each,DT,O
316.0,muffin,NN,O
316.0,.,.,O
317.0,Bake,VB,U-Action
317.0,in,IN,O
317.0,preheated,JJ,O
317.0,oven,NN,U-Utensil
317.0,for,IN,O
317.0,15,CD,O
317.0,to,TO,O
317.0,20,CD,O
317.0,minutes,NNS,O
317.0,.,.,O
318.0,Brown,VB,U-Action
318.0,the,DT,O
318.0,meat,NN,U-Ingredient
318.0,&,CC,O
318.0,drain,NN,U-Action
318.0,fat,NN,O
318.0,.,.,O
319.0,Stir,VB,U-Action
319.0,in,IN,O
319.0,sugar,NN,U-Ingredient
319.0,",",",",O
319.0,mustard,NN,U-Ingredient
319.0,",",",",O
319.0,beer,NN,U-Ingredient
319.0,",",",",O
319.0,cayenne,NN,U-Ingredient
319.0,",",",",O
319.0,garlic,NN,U-Ingredient
319.0,and,CC,O
319.0,salt,NN,U-Ingredient
319.0,&,CC,O
319.0,pepper,NN,U-Ingredient
319.0,to,TO,O
319.0,taste,VB,O
319.0,.,.,O
320.0,Simmer,VB,U-Action
320.0,until,IN,O
320.0,liquid,NN,O
320.0,has,VBZ,O
320.0,mostly,RB,O
320.0,cooked,VBN,O
320.0,away,RB,O
320.0,.,.,O
321.0,Lay,NNP,U-Action
321.0,slices,NNS,O
321.0,of,IN,O
321.0,cheese,NN,U-Ingredient
321.0,over,IN,O
321.0,top,NN,O
321.0,of,IN,O
321.0,meat,NN,U-Ingredient
321.0,",",",",O
321.0,then,RB,O
321.0,cover,VB,U-Action
321.0,for,IN,O
321.0,about,RB,O
321.0,5,CD,O
321.0,minutes,NNS,O
321.0,",",",",O
321.0,with,IN,O
321.0,heat,NN,O
321.0,on,IN,O
321.0,very,RB,O
321.0,low,JJ,O
321.0,",",",",O
321.0,until,IN,O
321.0,cheese,NN,U-Ingredient
321.0,has,VBZ,O
321.0,melted,VBN,O
321.0,.,.,O
322.0,Stir,VB,U-Action
322.0,cheese,NN,U-Ingredient
322.0,into,IN,O
322.0,meat,NN,U-Ingredient
322.0,.,.,O
